City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Bandarbeyla,SO,2021-11-05 23:22:41,9.4942,50.8122,76.26,77,3,6.76
292,Qunduz,AF,2021-11-05 23:22:41,36.729,68.857,42.39,41,2,1.48
293,Jonesboro,US,2021-11-05 23:21:12,35.8423,-90.7043,53.37,37,1,4.0
294,Makubetsu,JP,2021-11-05 23:22:42,45.3714,141.8211,43.39,81,16,3.69
295,Sechura,PE,2021-11-05 23:22:42,-5.5569,-80.8222,70.5,67,43,18.99
296,Bony,HU,2021-11-05 23:22:43,47.65,17.8698,42.03,87,0,8.05
297,Hervey Bay,AU,2021-11-05 23:22:43,-25.2986,152.8535,77.04,67,66,8.72
298,Jackson,US,2021-11-05 23:22:43,42.4165,-122.8345,50.95,92,90,0.0
299,Wilmington Island,US,2021-11-05 23:20:03,32.0036,-80.9737,46.98,86,75,8.05
300,Seymchan,RU,2021-11-05 23:22:44,62.8833,152.4333,1.96,92,87,2.89
301,Nishihara,JP,2021-11-05 23:22:44,26.1842,127.7558,76.68,77,75,21.85
302,Twin Falls,US,2021-11-05 23:22:45,42.3505,-114.6445,57.09,51,1,4.61
303,Urumqi,CN,2021-11-05 23:17:54,43.801,87.6005,14.95,73,0,0.0
304,Rio Cuarto,AR,2021-11-05 23:22:45,-33.1307,-64.3499,56.97,51,0,10.36
305,Massaguet,TD,2021-11-05 23:22:46,12.4755,15.4365,75.24,19,2,8.63
306,Uyo,NG,2021-11-05 23:22:46,5.0333,7.9266,74.52,95,85,3.49
307,Amapa,BR,2021-11-05 23:22:47,1.0,-52.0,74.12,93,64,3.44
308,Terrace,CA,2021-11-05 23:18:49,54.5163,-128.6035,46.31,76,75,10.36
309,Sorokino,RU,2021-11-05 23:22:47,53.75,84.9167,21.42,80,100,17.54
310,Bambous Virieux,MU,2021-11-05 23:22:48,-20.3428,57.7575,75.45,88,40,6.91
311,Korla,CN,2021-11-05 23:20:16,41.7597,86.1469,23.04,46,0,6.17
312,Shache,CN,2021-11-05 23:22:48,38.4167,77.2406,36.93,35,100,7.63
313,Gerede,TR,2021-11-05 23:22:49,40.8008,32.1969,47.53,43,7,3.91
314,Nanortalik,GL,2021-11-05 23:22:49,60.1432,-45.2371,31.44,79,99,5.91
315,Esso,RU,2021-11-05 23:22:50,55.9333,158.7,18.01,97,65,3.6
316,Caiaponia,BR,2021-11-05 23:22:50,-16.9567,-51.8103,71.87,84,95,3.6
317,Isangel,VU,2021-11-05 23:22:47,-19.55,169.2667,80.71,74,75,9.22
318,Port Blair,IN,2021-11-05 23:23:51,11.6667,92.75,78.84,83,40,1.14
319,Fernley,US,2021-11-05 23:23:51,39.608,-119.2518,71.73,20,95,5.99
320,San Mateo Del Mar,MX,2021-11-05 23:23:51,16.2,-95.0,79.7,72,34,33.35
321,Takoradi,GH,2021-11-05 23:23:52,4.8845,-1.7554,78.58,86,9,6.11
322,Vanimo,PG,2021-11-05 23:23:52,-2.6741,141.3028,81.39,79,96,6.46
323,Sinop,TR,2021-11-05 23:23:53,41.7711,34.8709,56.93,53,3,5.73
324,San Cristobal,VE,2021-11-05 23:23:53,7.7669,-72.225,73.58,94,34,3.22
325,Yarensk,RU,2021-11-05 23:23:54,62.1675,49.0916,42.21,93,100,13.04
326,Chaihe,CN,2021-11-05 23:23:54,44.7667,129.7,39.83,90,44,4.85
327,Vieux-Habitants,GP,2021-11-05 23:23:55,16.0589,-61.7659,78.37,76,34,13.51
328,Los Llanos De Aridane,ES,2021-11-05 23:23:55,28.6585,-17.9182,64.15,72,20,11.01
329,Walvis Bay,NA,2021-11-05 23:23:55,-22.9575,14.5053,60.15,81,7,15.57
330,Rio Blanco,MX,2021-11-05 23:23:56,18.8333,-97.15,63.23,92,100,5.95
331,Shimoda,JP,2021-11-05 23:23:56,34.6667,138.95,61.16,73,34,11.77
332,Kailua,US,2021-11-05 23:23:57,21.4022,-157.7394,87.78,72,90,10.36
333,Komsomolskiy,UZ,2021-11-05 23:23:57,40.4272,71.7189,33.22,64,75,2.3
334,Sao Joao Da Barra,BR,2021-11-05 23:22:50,-21.6403,-41.0511,69.94,84,3,8.63
335,Flinders,AU,2021-11-05 23:23:57,-34.5833,150.8552,72.21,79,36,1.01
336,North Branch,US,2021-11-05 23:23:58,45.5113,-92.9802,59.29,64,97,18.25
337,Nha Trang,VN,2021-11-05 23:23:58,12.25,109.1833,77.0,91,59,4.79
338,Thinadhoo,MV,2021-11-05 23:23:59,0.5333,72.9333,81.81,77,90,16.51
339,Fort Nelson,CA,2021-11-05 23:23:59,58.8053,-122.7002,31.59,100,90,4.61
340,Ulaanbaatar,MN,2021-11-05 23:20:00,47.9077,106.8832,-7.47,71,0,2.24
341,Boma,GH,2021-11-05 23:24:00,7.0805,-2.1697,72.91,98,92,2.89
342,Cabo San Lucas,MX,2021-11-05 23:19:19,22.8909,-109.9124,86.61,63,10,1.01
343,Gizo,SB,2021-11-05 23:24:00,-8.103,156.8419,83.5,68,91,5.79
344,Steamboat Springs,US,2021-11-05 23:24:01,40.485,-106.8317,61.47,44,1,10.36
345,Bubaque,GW,2021-11-05 23:24:02,11.2833,-15.8333,83.41,75,38,9.04
346,Shizuishan,CN,2021-11-05 23:24:02,39.2333,106.7694,25.7,68,100,27.58
347,Quatre Cocos,MU,2021-11-05 23:24:03,-20.2078,57.7625,75.31,86,31,12.71
348,Winnemucca,US,2021-11-05 23:24:03,40.973,-117.7357,55.45,44,1,9.22
349,Lively,CA,2021-11-05 23:24:04,46.4334,-81.1498,47.21,81,87,6.4
350,Mayo,US,2021-11-05 23:24:04,38.8876,-76.5119,49.12,66,1,1.99
351,Palmer,US,2021-11-05 23:20:58,42.1584,-72.3287,43.03,64,20,5.75
352,Talaya,RU,2021-11-05 23:24:05,61.3833,152.75,14.04,88,65,8.66
353,Paamiut,GL,2021-11-05 23:24:05,61.994,-49.6678,28.69,86,89,9.57
354,Ilanskiy,RU,2021-11-05 23:24:06,56.2358,96.065,21.2,92,100,18.77
355,Nago,JP,2021-11-05 23:24:06,26.5881,127.9761,77.45,75,100,23.26
356,Yurino,RU,2021-11-05 23:24:07,56.2942,46.3039,43.92,86,100,18.79
357,Middlebury,US,2021-11-05 23:24:07,44.0153,-73.1673,40.44,75,1,0.0
358,Constantine,DZ,2021-11-05 23:22:01,36.365,6.6147,49.41,81,75,2.3
359,Ziway,ET,2021-11-05 23:24:08,7.9333,38.7167,62.38,43,13,5.03
360,Huarmey,PE,2021-11-05 23:24:08,-10.0681,-78.1522,66.85,80,24,8.46
361,Erzin,TR,2021-11-05 23:24:08,36.9559,36.2,55.92,34,1,4.09
362,Taoudenni,ML,2021-11-05 23:24:09,22.6783,-3.9836,79.7,21,6,9.04
363,Smithers,CA,2021-11-05 23:24:09,54.7804,-127.1743,37.72,93,90,3.44
364,Asau,RO,2021-11-05 23:25:10,46.4333,26.4,55.76,89,67,2.3
365,Lasa,IT,2021-11-05 23:22:57,46.6166,10.7002,35.62,74,21,3.65
366,Kangaatsiaq,GL,2021-11-05 23:25:10,68.3065,-53.4641,20.07,66,4,11.97
367,Nazarovo,RU,2021-11-05 23:25:11,56.0064,90.3914,22.1,95,100,12.77
368,Saldanha,ZA,2021-11-05 23:25:11,-33.0117,17.9442,51.85,74,4,12.86
369,Alice Springs,AU,2021-11-05 23:25:12,-23.7,133.8833,87.35,40,22,2.3
370,Kaspiysk,RU,2021-11-05 23:25:12,42.8816,47.6392,48.38,75,20,20.0
371,Basey,PH,2021-11-05 23:25:12,11.2817,125.0683,78.4,91,75,1.92
372,Tongren,CN,2021-11-05 23:25:13,27.7172,109.1853,62.91,97,100,3.71
373,Ponnampet,IN,2021-11-05 23:25:13,12.15,75.9333,65.77,98,97,1.5
374,Seydi,TM,2021-11-05 23:25:14,39.4816,62.9137,30.45,27,2,6.06
375,Grand Gaube,MU,2021-11-05 23:25:14,-20.0064,57.6608,75.6,82,4,1.01
376,Bonthe,SL,2021-11-05 23:25:15,7.5264,-12.505,78.87,85,64,2.62
377,High Level,CA,2021-11-05 23:25:15,58.5169,-117.136,33.91,100,90,4.61
378,Lazaro Cardenas,MX,2021-11-05 23:24:56,17.9583,-102.2,81.97,74,77,6.44
379,Sobolevo,RU,2021-11-05 23:25:16,54.4299,31.8996,43.12,80,84,13.4
380,Valparaiso,CL,2021-11-05 23:21:33,-33.0393,-71.6273,56.84,71,0,11.5
381,Belaya Gora,RU,2021-11-05 23:25:16,68.5333,146.4167,-4.88,91,95,2.55
382,Lavrentiya,RU,2021-11-05 23:25:17,65.5833,-171.0,8.55,80,100,11.56
383,Statesville,US,2021-11-05 23:24:12,35.7826,-80.8873,47.43,65,1,3.44
384,Ligayan,PH,2021-11-05 23:25:17,4.6533,119.4706,83.1,73,67,4.18
385,Finschhafen,PG,2021-11-05 23:23:12,-6.6024,147.8681,83.68,69,98,3.58
386,Anchorage,US,2021-11-05 23:21:10,61.2181,-149.9003,36.93,95,90,0.0
387,Saint Anthony,US,2021-11-05 23:25:18,45.0205,-93.218,59.14,58,1,5.01
388,Hlotse,LS,2021-11-05 23:25:19,-28.8718,28.045,58.57,73,60,4.25
389,Roebourne,AU,2021-11-05 23:25:19,-20.7833,117.1333,82.71,42,9,7.83
390,Katherine,AU,2021-11-05 23:25:19,-14.4667,132.2667,86.32,62,92,5.75
391,Goundam,ML,2021-11-05 23:25:20,16.4145,-3.6708,90.25,14,58,6.22
392,Clyde River,CA,2021-11-05 23:25:20,70.4692,-68.5914,26.83,100,90,12.66
393,Marystown,CA,2021-11-05 23:25:21,47.1666,-55.1483,43.86,100,100,1.99
394,Ewa Beach,US,2021-11-05 23:25:21,21.3156,-158.0072,87.75,58,75,17.0
395,Neuquen,AR,2021-11-05 23:20:33,-38.9516,-68.0591,69.69,23,0,6.91
396,Katsuura,JP,2021-11-05 23:25:22,35.1333,140.3,64.11,68,7,11.63
397,Codrington,AU,2021-11-05 23:20:24,-38.2667,141.9667,69.62,72,100,15.19
398,Voh,NC,2021-11-05 23:25:22,-20.9667,164.7,78.93,52,63,7.02
399,Panguna,PG,2021-11-05 23:25:22,-6.3164,155.4848,79.63,56,61,3.33
400,Beloha,MG,2021-11-05 23:25:23,-25.1667,45.05,65.55,75,0,12.8
401,Muros,ES,2021-11-05 23:20:50,42.7762,-9.0603,53.83,92,9,9.8
402,General Roca,AR,2021-11-05 23:21:02,-39.0333,-67.5833,70.2,15,89,9.08
403,Vostok,RU,2021-11-05 23:25:24,46.4856,135.8833,35.46,71,77,4.03
404,Banda Aceh,ID,2021-11-05 23:25:24,5.5577,95.3222,76.95,89,100,4.85
405,Ponta Delgada,PT,2021-11-05 23:25:24,37.7333,-25.6667,70.5,83,75,21.85
406,Sabang,ID,2021-11-05 23:25:25,5.8933,95.3214,79.29,82,100,7.38
407,Zhigansk,RU,2021-11-05 23:25:25,66.7697,123.3711,5.4,94,100,24.09
408,Labuhan,ID,2021-11-05 23:25:26,-6.8844,112.2051,80.51,80,100,5.82
409,Ukiah,US,2021-11-05 23:25:26,39.1502,-123.2078,62.13,77,75,4.61
410,Severodvinsk,RU,2021-11-05 23:25:26,64.5635,39.8302,44.71,90,100,12.44
411,Gallup,US,2021-11-05 23:26:27,35.5281,-108.7426,70.56,20,1,1.99
412,Huangmei,CN,2021-11-05 23:26:27,30.1924,116.025,64.65,94,89,4.76
413,Danielskuil,ZA,2021-11-05 23:26:28,-28.1887,23.5395,67.32,19,75,7.02
414,Chardara,KZ,2021-11-05 23:26:28,41.2547,67.9692,33.17,40,0,7.45
415,Plainview,US,2021-11-05 23:26:29,40.7765,-73.4673,51.26,55,1,4.61
416,Banjarmasin,ID,2021-11-05 23:24:24,-3.3244,114.591,76.15,89,100,1.72
417,Socorro,US,2021-11-05 23:26:29,31.6546,-106.3033,78.51,20,1,3.44
418,Guadalupe Victoria,MX,2021-11-05 23:26:30,32.2869,-115.105,90.95,12,93,5.17
419,Liberal,US,2021-11-05 23:26:30,37.0431,-100.921,70.83,37,1,11.5
420,Hay River,CA,2021-11-05 23:26:30,60.8156,-115.7999,35.58,87,90,3.44
421,Kerouane,GN,2021-11-05 23:26:31,9.2667,-9.0167,74.3,75,78,2.98
422,Tabas,IR,2021-11-05 23:26:31,33.5959,56.9244,54.95,20,83,7.16
423,Bhuj,IN,2021-11-05 23:26:32,23.2667,69.6667,76.15,32,94,4.83
424,Bolshaya Dzhalga,RU,2021-11-05 23:26:32,45.9695,42.6966,46.42,74,26,15.08
425,Chihuahua,MX,2021-11-05 23:24:06,28.5,-106.0,72.28,19,0,7.72
426,Rio Grande,BR,2021-11-05 23:26:33,-32.035,-52.0986,65.95,95,100,8.41
427,Batsfjord,NO,2021-11-05 23:26:33,70.6345,29.7185,32.22,99,100,18.05
428,Nouakchott,MR,2021-11-05 23:22:24,18.0858,-15.9785,76.93,51,75,13.4
429,Acapulco,MX,2021-11-05 23:22:10,16.8634,-99.8901,82.22,74,90,6.91
430,Gazanjyk,TM,2021-11-05 23:26:34,39.2446,55.5154,35.24,27,79,13.65
431,Falam,MM,2021-11-05 23:26:34,22.9167,93.6833,52.41,97,41,1.88
432,Termoli,IT,2021-11-05 23:26:35,41.9888,14.9895,57.02,86,100,10.36
433,Bambanglipuro,ID,2021-11-05 23:26:35,-7.95,110.2833,78.51,84,96,1.52
434,Narsaq,GL,2021-11-05 23:26:36,60.9167,-46.05,26.82,90,100,8.08
435,Aripuana,BR,2021-11-05 23:26:36,-9.1667,-60.6333,76.69,85,92,2.91
436,Saint Andrews,US,2021-11-05 23:26:36,34.0454,-81.1293,49.73,63,75,6.91
437,Berbera,SO,2021-11-05 23:26:37,10.4396,45.0143,81.97,54,2,6.6
438,Morro Bay,US,2021-11-05 23:26:37,35.3658,-120.8499,79.93,62,19,4.0
439,Dubbo,AU,2021-11-05 23:26:38,-32.25,148.6167,71.73,60,13,9.22
440,Hoquiam,US,2021-11-05 23:26:38,46.9809,-123.8893,54.93,61,1,9.22
441,Westport,US,2021-11-05 23:26:38,41.1415,-73.3579,48.74,63,1,3.0
442,Atar,MR,2021-11-05 23:26:39,20.5169,-13.0499,79.05,29,6,8.25
443,Whittlesea,ZA,2021-11-05 23:26:39,-32.1759,26.8244,56.35,86,100,5.01
444,Togur,RU,2021-11-05 23:26:40,58.3631,82.8265,28.4,92,100,12.73
445,Bakel,SN,2021-11-05 23:26:40,14.905,-12.4568,89.01,35,91,0.47
446,Rypin,PL,2021-11-05 23:26:41,53.066,19.4094,47.01,81,100,14.63
447,Mirnyy,RU,2021-11-05 23:26:41,62.5353,113.9611,12.06,88,100,14.7
448,Cali,CO,2021-11-05 23:26:42,3.4372,-76.5225,77.0,65,20,10.36
449,Crystal Beach,CA,2021-11-05 23:26:42,42.8699,-79.0583,43.27,71,3,6.2
450,Goderich,CA,2021-11-05 23:26:42,43.7501,-81.7165,41.92,70,20,5.75
451,Srednekolymsk,RU,2021-11-05 23:26:43,67.45,153.6833,-5.93,94,51,3.56
452,Fare,PF,2021-11-05 23:23:11,-16.7,-151.0167,79.74,73,95,7.78
453,Makinsk,KZ,2021-11-05 23:25:36,52.6292,70.4169,21.09,59,96,14.72
454,Kenai,US,2021-11-05 23:26:44,60.5544,-151.2583,37.15,91,20,0.0
455,Malakal,SS,2021-11-05 23:26:44,9.5334,31.6605,73.49,77,94,2.42
456,Curuguaty,PY,2021-11-05 23:26:44,-24.4694,-55.6945,73.53,93,87,9.95
457,Gat,IL,2021-11-05 23:26:45,31.61,34.7642,73.4,60,0,3.33
458,Portland,US,2021-11-05 23:27:45,45.5234,-122.6762,58.1,67,40,1.01
459,Olean,US,2021-11-05 23:27:46,42.0776,-78.4297,38.41,78,10,2.06
460,Birjand,IR,2021-11-05 23:27:46,32.8663,59.2211,43.27,45,0,4.61
461,Rabo De Peixe,PT,2021-11-05 23:27:46,37.8,-25.5833,69.28,89,75,21.85
462,Moree,AU,2021-11-05 23:27:47,-29.4667,149.85,71.62,60,75,17.27
463,Hofn,IS,2021-11-05 23:27:47,64.2539,-15.2082,40.08,65,96,11.52
464,Pereleshinskiy,RU,2021-11-05 23:27:48,51.7148,40.1953,49.91,89,98,14.9
465,Bongaree,AU,2021-11-05 23:27:48,-27.0797,153.1586,76.3,69,63,2.82
466,Machala,EC,2021-11-05 23:27:49,-3.2667,-79.9667,76.95,69,40,8.05
467,Tiarei,PF,2021-11-05 23:27:49,-17.5333,-149.3333,84.22,73,99,5.41
468,Ndele,CF,2021-11-05 23:27:49,8.4109,20.6473,74.52,74,54,2.35
469,Imeni Babushkina,RU,2021-11-05 23:27:50,59.7573,43.1285,48.88,87,100,12.41
470,Turukhansk,RU,2021-11-05 23:27:50,65.8167,87.9833,-3.12,100,100,2.84
471,Mumford,GH,2021-11-05 23:27:51,5.2618,-0.759,79.56,83,52,5.64
472,Santa Cruz,BO,2021-11-05 23:25:45,-17.8,-63.1667,67.46,94,75,17.27
473,Novokorsunskaya,RU,2021-11-05 23:27:51,45.6408,39.1464,41.22,86,24,6.78
474,Moose Factory,CA,2021-11-05 23:27:51,51.2585,-80.6094,46.4,66,75,12.66
475,Dingzhou,CN,2021-11-05 23:27:52,38.5131,114.9956,50.11,76,84,4.14
476,Grootfontein,NA,2021-11-05 23:27:52,-19.5667,18.1167,72.97,49,43,5.75
477,Cap-Aux-Meules,CA,2021-11-05 23:27:53,47.3821,-61.8597,39.25,60,75,13.8
478,Rochester,US,2021-11-05 23:25:20,43.1548,-77.6156,40.75,80,20,0.0
479,Viedma,AR,2021-11-05 23:27:53,-40.8135,-62.9967,58.95,41,0,10.98
480,Roura,GF,2021-11-05 23:27:54,4.7263,-52.3274,78.96,94,90,1.14
481,Bandarban,BD,2021-11-05 23:27:54,22.1965,92.2262,62.1,89,32,2.04
482,San Pedro,PH,2021-11-05 23:27:55,14.35,121.0167,84.31,80,40,3.44
483,Itaituba,BR,2021-11-05 23:27:55,-4.2761,-55.9836,85.23,51,80,1.79
484,Kiruna,SE,2021-11-05 23:27:55,67.8557,20.2251,27.52,100,90,2.3
485,Chengde,CN,2021-11-05 23:27:56,40.9725,117.9361,46.72,94,44,0.92
486,Nadadores,MX,2021-11-05 23:27:56,27.05,-101.6,66.24,45,0,6.06
487,Kuopio,FI,2021-11-05 23:27:57,62.8924,27.677,39.15,93,90,8.05
488,Inuvik,CA,2021-11-05 23:27:57,68.3499,-133.7218,20.26,86,90,8.05
489,Nara,JP,2021-11-05 23:27:57,34.6851,135.8049,58.98,57,13,1.21
490,Eldorado,BR,2021-11-05 23:27:58,-23.7869,-54.2836,75.07,74,41,3.15
491,Maltahohe,NA,2021-11-05 23:27:58,-24.8333,16.9833,66.72,21,7,8.75
492,Mikhaylovka,RU,2021-11-05 23:27:59,50.06,43.2379,43.83,72,93,13.29
493,Homestead,US,2021-11-05 23:25:34,25.4687,-80.4776,75.22,98,90,4.61
494,San Quintin,MX,2021-11-05 23:27:59,30.4833,-115.95,69.6,69,15,7.67
495,Parabel,RU,2021-11-05 23:28:00,58.6978,81.4825,28.42,93,100,12.24
496,Alyangula,AU,2021-11-05 23:28:00,-13.8483,136.4192,85.87,74,52,8.05
497,Anadyr,RU,2021-11-05 23:28:00,64.75,177.4833,-10.7,77,0,13.42
498,Hami,CN,2021-11-05 23:28:01,42.8,93.45,16.7,70,23,6.49
499,Lukovetskiy,RU,2021-11-05 23:28:01,64.2956,41.9211,44.58,91,100,10.11
500,Bolama,GW,2021-11-05 23:28:02,11.5833,-15.4667,80.94,79,52,7.7
501,Ampanihy,MG,2021-11-05 23:28:03,-24.7,44.75,63.52,79,0,11.59
502,Snyder,US,2021-11-05 23:26:40,32.7179,-100.9176,69.53,42,1,10.36
503,Ngora,UG,2021-11-05 23:28:03,1.4314,33.7772,66.29,84,91,3.15
504,Vestmanna,FO,2021-11-05 23:28:04,62.1564,-7.1664,38.32,93,75,1.14
505,Dongying,CN,2021-11-05 23:28:04,37.4564,118.4856,59.25,76,93,7.63
506,Booue,GA,2021-11-05 23:29:05,-0.0921,11.9385,73.76,97,100,2.46
507,Ostrovnoy,RU,2021-11-05 23:29:05,68.0531,39.5131,36.32,98,100,6.96
508,French Harbor,HN,2021-11-05 23:29:06,16.35,-86.4333,80.01,90,75,4.0
509,Sioux Lookout,CA,2021-11-05 23:29:06,50.1001,-91.917,48.58,71,40,6.91
510,Belyy Yar,RU,2021-11-05 23:29:06,53.6039,91.3903,24.69,93,75,13.42
511,Richards Bay,ZA,2021-11-05 23:29:07,-28.783,32.0377,71.19,94,84,8.66
512,Alofi,NU,2021-11-05 23:29:07,-19.0595,-169.9187,82.29,65,95,13.8
513,Mandiana,GN,2021-11-05 23:29:08,10.6333,-8.6833,81.14,57,96,1.9
514,Emerald,AU,2021-11-05 23:29:08,-23.5333,148.1667,80.74,57,75,12.66
515,Puntarenas,CR,2021-11-05 23:29:09,9.9763,-84.8384,82.33,87,76,4.68
516,Ifakara,TZ,2021-11-05 23:29:09,-8.1333,36.6833,76.37,66,88,5.66
517,Salta,AR,2021-11-05 23:29:09,-24.7859,-65.4117,52.39,91,90,4.0
518,Bor,RU,2021-11-05 23:29:10,56.3567,44.0669,49.93,88,100,18.05
519,Ulaangom,MN,2021-11-05 23:29:10,49.9811,92.0667,11.77,73,99,0.69
520,Launceston,AU,2021-11-05 23:29:11,-41.45,147.1667,64.04,82,90,6.91
521,Akdepe,TM,2021-11-05 23:26:16,42.0551,59.3788,21.29,29,0,11.59
522,San Policarpo,PH,2021-11-05 23:25:58,12.1791,125.5072,82.56,80,66,6.2
523,Meulaboh,ID,2021-11-05 23:29:11,4.1363,96.1285,75.34,92,100,5.7
524,Severo-Yeniseyskiy,RU,2021-11-05 23:29:12,60.3725,93.0408,16.68,88,100,14.54
525,Waddan,LY,2021-11-05 23:29:12,29.1614,16.139,73.89,29,8,9.37
526,Dire Dawa,ET,2021-11-05 23:29:13,9.5931,41.8661,68.14,39,6,5.3
527,Songkhla,TH,2021-11-05 23:29:13,6.8333,100.6667,75.25,96,98,0.78
528,Vila Velha,BR,2021-11-05 23:29:14,-20.3297,-40.2925,73.94,81,75,5.99
529,Bolitoc,PH,2021-11-05 23:29:14,15.7395,119.8769,81.57,74,15,3.49
530,Zinapecuaro,MX,2021-11-05 23:29:14,19.8667,-100.8167,69.49,45,72,3.42
531,Lianzhou,CN,2021-11-05 23:29:15,24.7811,112.3825,72.5,94,88,0.89
532,Alzamay,RU,2021-11-05 23:29:15,55.5562,98.6644,23.56,60,100,10.38
533,Grafton,US,2021-11-05 23:29:16,42.207,-71.6856,41.83,58,1,4.61
534,Padang,ID,2021-11-05 23:29:16,-0.9492,100.3543,77.05,86,100,3.78
535,Deer Lake,CA,2021-11-05 23:29:16,49.1667,-57.4316,30.06,100,75,4.61
536,Aketi,CD,2021-11-05 23:29:17,2.7388,23.7833,69.31,98,19,1.74
537,Ketchikan,US,2021-11-05 23:29:17,55.3422,-131.6461,46.87,66,90,27.63
538,Newport,GB,2021-11-05 23:29:18,51.5877,-2.9984,52.86,90,100,5.12
539,Coari,BR,2021-11-05 23:29:18,-4.085,-63.1414,81.07,75,100,1.16
540,Teonthar,IN,2021-11-05 23:29:19,24.9833,81.65,66.7,48,84,3.44
541,Manthani,IN,2021-11-05 23:29:19,18.65,79.6667,68.83,71,45,3.31
542,Castro Marim,PT,2021-11-05 23:29:20,37.2207,-7.4435,57.18,55,0,10.11
543,Itiuba,BR,2021-11-05 23:29:20,-10.6917,-39.8536,76.51,74,95,4.0
544,Mnogovershinnyy,RU,2021-11-05 23:28:11,53.9353,139.9242,27.79,91,100,6.22
545,Ardakan,IR,2021-11-05 23:29:21,32.31,54.0175,55.78,41,100,8.77
546,Jieshi,CN,2021-11-05 23:29:21,22.8134,115.8257,76.95,87,5,2.08
547,Kedrovyy,RU,2021-11-05 23:29:21,56.1667,91.8167,21.61,91,100,13.78
548,Alta Floresta,BR,2021-11-05 23:29:22,-9.8756,-56.0861,72.16,96,98,2.28
549,Orlik,RU,2021-11-05 23:29:22,52.5178,99.825,-1.97,83,57,3.42
550,Hrodna,BY,2021-11-05 23:29:23,53.6884,23.8258,44.44,81,99,15.01
