City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
259,Houma,US,2021-11-06 17:15:39,29.5958,-90.7195,64.99,63,1,12.66,clear sky
260,Sturgeon Bay,US,2021-11-06 17:20:11,44.8342,-87.377,55.22,54,1,14.97,clear sky
261,Luderitz,NA,2021-11-06 17:20:11,-26.6481,15.1594,65.52,61,100,25.41,overcast clouds
262,Dunedin,NZ,2021-11-06 17:20:12,-45.8742,170.5036,52.81,82,88,10.0,overcast clouds
263,Bardiyah,LY,2021-11-06 17:20:12,31.7561,25.0865,71.55,69,45,9.26,scattered clouds
264,Reconquista,AR,2021-11-06 17:20:12,-29.15,-59.65,68.58,59,93,9.35,overcast clouds
265,Lumphat,KH,2021-11-06 17:20:13,13.4878,106.9816,73.87,90,36,2.13,scattered clouds
266,Staraya Russa,RU,2021-11-06 17:20:13,57.9944,31.3608,41.2,84,100,8.34,moderate rain
267,Kinshasa,CD,2021-11-06 17:20:01,-4.3246,15.3215,77.77,86,99,2.64,light rain
268,Kiunga,PG,2021-11-06 17:20:14,-6.1219,141.2906,73.4,99,100,1.7,overcast clouds
269,Smithers,CA,2021-11-06 17:20:14,54.7804,-127.1743,30.52,86,20,2.3,few clouds
270,Mercedes,AR,2021-11-06 17:20:15,-34.6515,-59.4307,72.86,23,60,9.91,broken clouds
271,Sorong,ID,2021-11-06 17:21:15,-0.8833,131.25,80.67,82,100,4.03,overcast clouds
272,Sembe,CG,2021-11-06 17:21:16,1.6481,14.5806,73.17,97,100,3.38,light rain
273,Faya,SA,2021-11-06 17:21:16,18.3851,42.4509,62.71,63,8,3.38,clear sky
274,Boca Do Acre,BR,2021-11-06 17:21:16,-8.7522,-67.3978,94.3,39,99,3.87,overcast clouds
275,Sambava,MG,2021-11-06 17:21:17,-14.2667,50.1667,76.24,84,68,11.34,broken clouds
276,Coihaique,CL,2021-11-06 17:21:17,-45.5752,-72.0662,68.61,30,0,10.36,clear sky
277,Port Macquarie,AU,2021-11-06 17:19:26,-31.4333,152.9167,60.76,91,92,9.22,overcast clouds
278,Sinnamary,GF,2021-11-06 17:21:18,5.3833,-52.95,81.18,81,98,7.4,light rain
279,Canberra,AU,2021-11-06 17:21:18,-35.2835,149.1281,58.44,94,75,5.75,thunderstorm with heavy rain
280,Porto Novo,BJ,2021-11-06 17:21:19,6.4965,2.6036,82.22,74,99,7.56,overcast clouds
281,Ekhabi,RU,2021-11-06 17:21:19,53.5102,142.9671,25.34,91,100,25.84,snow
282,Bubaque,GW,2021-11-06 17:21:19,11.2833,-15.8333,84.67,70,53,11.01,broken clouds
283,Curup,ID,2021-11-06 17:21:20,-3.4667,102.5333,69.08,98,100,2.17,overcast clouds
284,Harper,LR,2021-11-06 17:21:20,4.375,-7.7169,81.16,76,99,6.8,overcast clouds
285,Celestun,MX,2021-11-06 17:21:21,20.8667,-90.4,80.89,48,7,13.49,clear sky
286,Alekseyevka,RU,2021-11-06 17:21:21,50.6309,38.6903,47.34,83,97,8.41,overcast clouds
287,Omboue,GA,2021-11-06 17:21:21,-1.5746,9.2618,78.37,84,98,9.22,overcast clouds
288,Denpasar,ID,2021-11-06 17:17:18,-8.65,115.2167,82.06,83,20,2.3,few clouds
289,Dingle,PH,2021-11-06 17:21:22,10.9995,122.6711,76.96,92,99,5.75,moderate rain
290,Tevaitoa,PF,2021-11-06 17:21:23,-16.7833,-151.5,79.63,68,21,4.76,few clouds
291,Matara,LK,2021-11-06 17:21:23,5.9485,80.5353,77.11,91,98,10.4,overcast clouds
292,Iskateley,RU,2021-11-06 17:21:24,67.6803,53.1512,33.89,98,100,9.4,overcast clouds
293,Los Llanos De Aridane,ES,2021-11-06 17:21:24,28.6585,-17.9182,67.75,68,75,11.99,broken clouds
294,Halifax,CA,2021-11-06 17:21:06,44.6453,-63.5724,51.8,49,1,1.99,clear sky
295,Clyde River,CA,2021-11-06 17:21:25,70.4692,-68.5914,19.63,79,75,8.05,broken clouds
296,Ishigaki,JP,2021-11-06 17:21:25,24.3448,124.1572,77.99,72,67,10.07,broken clouds
297,Saint-Philippe,RE,2021-11-06 17:21:25,-21.3585,55.7679,74.79,79,47,8.68,scattered clouds
298,Tamandare,BR,2021-11-06 17:21:26,-8.7597,-35.1047,84.92,66,9,14.45,clear sky
299,Roald,NO,2021-11-06 17:21:26,62.5833,6.1333,42.01,65,0,6.91,clear sky
300,Keflavik,IS,2021-11-06 17:21:27,64.0049,-22.5624,37.31,93,90,13.8,overcast clouds
301,Khani,GE,2021-11-06 17:21:27,41.9563,42.9566,49.57,72,2,3.2,clear sky
302,Carson City,US,2021-11-06 17:21:28,39.1638,-119.7674,59.13,31,1,10.36,clear sky
303,Talnakh,RU,2021-11-06 17:21:28,69.4865,88.3972,11.53,94,100,14.63,light snow
304,Russell,US,2021-11-06 17:21:28,32.3502,-85.1999,58.96,38,1,9.22,clear sky
305,Tatawin,TN,2021-11-06 17:21:29,32.9297,10.4518,74.28,50,97,10.29,overcast clouds
306,Zharkovskiy,RU,2021-11-06 17:21:29,55.849,32.2697,43.47,87,100,14.25,moderate rain
307,Morwell,AU,2021-11-06 17:21:30,-38.2333,146.4,60.91,96,73,4.83,broken clouds
308,Hovd,MN,2021-11-06 17:21:30,48.0056,91.6419,15.73,33,42,2.01,scattered clouds
309,Omsukchan,RU,2021-11-06 17:21:31,62.5333,155.8,13.51,93,97,8.28,overcast clouds
310,Tres Lagoas,BR,2021-11-06 17:21:31,-20.7511,-51.6783,95.34,34,51,4.94,broken clouds
311,Tebingtinggi,ID,2021-11-06 17:21:32,3.3285,99.1625,77.05,96,97,3.02,overcast clouds
312,Mahibadhoo,MV,2021-11-06 17:21:32,3.7833,72.9667,83.12,71,89,15.1,overcast clouds
313,Coolum Beach,AU,2021-11-06 17:21:32,-26.5333,153.1,65.1,90,94,4.94,light rain
314,Chuy,UY,2021-11-06 17:21:33,-33.6971,-53.4616,66.81,53,97,14.43,overcast clouds
315,Yatou,CN,2021-11-06 17:21:33,37.15,122.3833,56.59,80,19,4.61,few clouds
316,Aldama,MX,2021-11-06 17:22:34,22.9167,-98.0667,74.62,50,29,1.5,scattered clouds
317,Pisco,PE,2021-11-06 17:20:22,-13.7,-76.2167,71.02,77,0,11.5,clear sky
318,Dallas,US,2021-11-06 17:18:41,32.7668,-96.7836,64.04,47,0,3.0,clear sky
319,Prince Rupert,CA,2021-11-06 17:22:34,54.3161,-130.3201,38.89,93,100,8.05,light rain
320,La Ronge,CA,2021-11-06 17:22:35,55.1001,-105.2842,39.45,87,90,5.75,light intensity drizzle
321,Gornoye Loo,RU,2021-11-06 17:22:35,43.7129,39.6049,58.32,85,46,1.88,scattered clouds
322,Kapoeta,SS,2021-11-06 17:22:36,4.7717,33.5903,88.5,30,75,3.13,broken clouds
323,Emba,KZ,2021-11-06 17:22:36,48.8264,58.1442,32.05,22,25,7.16,scattered clouds
324,Bundaberg,AU,2021-11-06 17:22:36,-24.85,152.35,72.21,83,41,1.01,scattered clouds
325,Parnarama,BR,2021-11-06 17:22:37,-5.6817,-43.0933,90.1,52,71,1.95,moderate rain
326,Aktash,RU,2021-11-06 17:22:37,50.3,87.7333,6.76,82,100,3.06,overcast clouds
327,Larap,PH,2021-11-06 17:22:38,14.299,122.6504,78.96,91,44,6.08,scattered clouds
328,Takoradi,GH,2021-11-06 17:21:40,4.8845,-1.7554,82.26,76,98,9.37,overcast clouds
329,Zhigansk,RU,2021-11-06 17:22:38,66.7697,123.3711,-13.27,94,68,6.08,broken clouds
330,Cockburn Town,TC,2021-11-06 17:22:39,21.4612,-71.1419,85.96,62,40,11.5,scattered clouds
331,Yaqui,MX,2021-11-06 17:22:39,27.3667,-110.1667,83.7,27,46,1.77,scattered clouds
332,Ola,RU,2021-11-06 17:22:40,59.5833,151.2833,32.83,91,100,12.24,overcast clouds
333,Callaguip,PH,2021-11-06 17:22:40,18.0714,120.4867,80.24,80,15,5.53,few clouds
334,Mama,RU,2021-11-06 17:22:40,58.3106,112.8986,20.97,93,100,7.94,light snow
335,Longhua,CN,2021-11-06 17:22:41,23.6137,114.1919,75.45,81,80,0.94,broken clouds
336,Puerto Escondido,MX,2021-11-06 17:18:34,15.85,-97.0667,84.76,56,78,5.12,broken clouds
337,Wynyard,AU,2021-11-06 17:22:41,-41.0,145.7167,51.85,86,78,11.05,broken clouds
338,Aklavik,CA,2021-11-06 17:22:42,68.2191,-135.0107,17.6,93,90,8.05,mist
339,Broken Hill,AU,2021-11-06 17:19:15,-31.95,141.4333,66.22,74,100,10.07,light rain
340,Pandan,PH,2021-11-06 17:22:43,14.0453,124.1694,79.83,90,87,8.9,overcast clouds
341,San Patricio,US,2021-11-06 17:22:43,28.017,-97.5169,70.21,47,0,5.84,clear sky
342,Yaguajay,CU,2021-11-06 17:22:44,22.3272,-79.2378,79.52,78,92,10.85,moderate rain
343,Puerto Lempira,HN,2021-11-06 17:22:44,15.2667,-83.7667,80.74,89,75,0.0,broken clouds
344,Hervey Bay,AU,2021-11-06 17:17:53,-25.2986,152.8535,72.03,80,57,9.13,broken clouds
345,Zhaotong,CN,2021-11-06 17:22:45,27.3167,103.7167,48.27,91,100,7.23,overcast clouds
346,Batagay,RU,2021-11-06 17:22:45,67.6333,134.6333,0.18,97,100,3.58,overcast clouds
347,Fortuna,US,2021-11-06 17:22:45,40.5982,-124.1573,52.93,69,100,4.0,overcast clouds
348,Comodoro Rivadavia,AR,2021-11-06 17:20:22,-45.8667,-67.5,85.86,9,0,13.8,clear sky
349,Cozumel,MX,2021-11-06 17:20:26,20.5083,-86.9458,83.95,64,20,4.0,few clouds
350,Margate,GB,2021-11-06 17:22:46,51.3813,1.3862,55.11,76,87,5.01,overcast clouds
351,Korem,ET,2021-11-06 17:22:47,12.5058,39.5228,56.62,45,40,4.54,scattered clouds
352,Flin Flon,CA,2021-11-06 17:22:47,54.7682,-101.865,37.24,93,90,4.61,overcast clouds
353,Nara,JP,2021-11-06 17:21:20,34.6851,135.8049,60.08,53,100,2.64,overcast clouds
354,Qaqortoq,GL,2021-11-06 17:22:48,60.7167,-46.0333,32.5,84,100,10.02,overcast clouds
355,Berlevag,NO,2021-11-06 17:22:48,70.8578,29.0864,34.02,64,100,21.12,overcast clouds
356,Shu,KZ,2021-11-06 17:22:48,43.5983,73.7614,24.53,64,0,6.15,clear sky
357,Rawson,AR,2021-11-06 17:20:52,-43.3002,-65.1023,77.25,19,97,25.46,overcast clouds
358,Zhangye,CN,2021-11-06 17:22:49,38.9342,100.4517,8.29,67,12,5.68,few clouds
359,Upata,VE,2021-11-06 17:22:49,8.0086,-62.3989,81.55,65,99,6.96,overcast clouds
360,Mahina,PF,2021-11-06 17:22:50,-17.5065,-149.489,80.37,69,75,3.44,broken clouds
361,Blejesti,RO,2021-11-06 17:22:50,44.3,25.4667,60.13,63,47,6.38,scattered clouds
362,Kirkuk,IQ,2021-11-06 17:22:51,35.4681,44.3922,68.56,23,0,9.71,clear sky
363,Mwense,ZM,2021-11-06 17:23:51,-10.3845,28.698,81.73,27,20,4.27,few clouds
364,Anadyr,RU,2021-11-06 17:23:52,64.75,177.4833,-8.34,99,100,5.68,overcast clouds
365,Palauig,PH,2021-11-06 17:23:52,15.435,119.9045,80.92,82,29,5.91,scattered clouds
366,Komsomolskiy,UZ,2021-11-06 17:23:53,40.4272,71.7189,36.82,64,75,2.3,haze
367,Kupang,ID,2021-11-06 17:23:53,-10.1667,123.5833,80.76,82,30,4.25,scattered clouds
368,Dawlatabad,AF,2021-11-06 17:23:54,36.4141,64.9053,40.15,24,76,3.0,broken clouds
369,Mehamn,NO,2021-11-06 17:23:54,71.0357,27.8492,35.78,62,100,17.9,overcast clouds
370,Oktyabrskiy,RU,2021-11-06 17:23:54,54.4815,53.471,37.63,36,100,23.0,overcast clouds
371,Andenes,NO,2021-11-06 17:23:55,69.3143,16.1194,38.07,93,20,5.75,few clouds
372,Esmeralda,CU,2021-11-06 17:23:55,21.8525,-78.1169,76.24,75,92,6.04,moderate rain
373,Cayenne,GF,2021-11-06 17:23:56,4.9333,-52.3333,86.04,80,0,3.0,light rain
374,Maningrida,AU,2021-11-06 17:23:56,-12.0667,134.2667,82.94,72,54,6.15,broken clouds
375,Vanavara,RU,2021-11-06 17:23:56,60.34,102.2797,18.3,96,97,6.78,overcast clouds
376,Wuzhou,CN,2021-11-06 17:23:57,23.4833,111.3167,74.86,82,48,0.69,scattered clouds
377,Phan Thiet,VN,2021-11-06 17:23:54,10.9333,108.1,76.59,91,85,4.34,overcast clouds
378,Sao Gabriel Da Cachoeira,BR,2021-11-06 17:23:58,-0.1303,-67.0892,87.6,70,40,4.61,scattered clouds
379,Wigston,GB,2021-11-06 17:23:58,52.5863,-1.1059,55.29,84,91,21.3,overcast clouds
380,Bridlington,GB,2021-11-06 17:23:58,54.0831,-0.1919,56.28,84,99,23.64,overcast clouds
381,Mount Gambier,AU,2021-11-06 17:20:04,-37.8333,140.7667,52.9,57,99,6.58,overcast clouds
382,Linares,CL,2021-11-06 17:23:59,-35.85,-71.6,77.88,19,0,6.49,clear sky
383,Bahia Blanca,AR,2021-11-06 17:23:24,-38.7196,-62.2724,69.58,22,83,2.8,broken clouds
384,Ossora,RU,2021-11-06 17:24:00,59.2353,163.0719,13.42,92,44,4.79,scattered clouds
385,Sao Felix Do Xingu,BR,2021-11-06 17:24:00,-6.6447,-51.995,86.63,61,70,4.14,broken clouds
386,Tura,IN,2021-11-06 17:24:01,25.5198,90.2201,63.1,87,11,3.85,few clouds
387,Saldanha,ZA,2021-11-06 17:24:01,-33.0117,17.9442,62.65,69,99,17.83,overcast clouds
388,Alofi,NU,2021-11-06 17:24:02,-19.0595,-169.9187,73.29,94,53,6.91,light rain
389,Zholymbet,KZ,2021-11-06 17:24:03,51.7433,71.7122,28.63,55,100,13.62,overcast clouds
390,Ugoofaaru,MV,2021-11-06 17:24:03,5.6667,73.0,81.66,79,70,15.88,broken clouds
391,Buraydah,SA,2021-11-06 17:24:04,26.326,43.975,75.65,22,0,10.31,clear sky
392,Bairiki,KI,2021-11-06 17:24:04,1.3292,172.9752,80.6,74,20,6.91,few clouds
393,Ambilobe,MG,2021-11-06 17:24:05,-13.2,49.05,77.59,81,63,2.98,broken clouds
394,Adre,TD,2021-11-06 17:24:05,13.4667,22.2,83.77,21,7,5.32,clear sky
395,Srirampur,IN,2021-11-06 17:24:06,22.9489,88.0189,75.04,56,11,6.2,few clouds
396,Nioro,GM,2021-11-06 17:24:06,13.35,-15.75,95.99,28,36,2.13,scattered clouds
397,Havre-Saint-Pierre,CA,2021-11-06 17:24:06,50.2334,-63.5986,45.19,70,20,19.57,few clouds
398,Broome,US,2021-11-06 17:24:07,42.2506,-75.833,51.06,52,1,1.99,clear sky
399,Silanga,PH,2021-11-06 17:24:07,11.8181,124.8431,78.48,91,87,5.46,light rain
400,Kashmor,PK,2021-11-06 17:24:08,28.4333,69.5833,77.22,25,4,4.88,clear sky
401,Key West,US,2021-11-06 17:24:08,24.5557,-81.7826,78.8,64,1,16.11,clear sky
402,Lima,PE,2021-11-06 17:24:08,-12.0432,-77.0282,66.13,72,90,4.61,overcast clouds
403,Kawalu,ID,2021-11-06 17:24:09,-7.3817,108.2082,73.54,96,100,0.09,overcast clouds
404,Labuan,MY,2021-11-06 17:24:09,5.2767,115.2417,78.96,94,20,0.0,light rain
405,Boulder City,US,2021-11-06 17:24:10,35.9786,-114.8325,73.33,21,1,0.0,clear sky
406,Ponta Delgada,PT,2021-11-06 17:24:10,37.7333,-25.6667,70.52,78,20,18.41,few clouds
407,Kaduqli,SD,2021-11-06 17:24:10,11.0167,29.7167,87.57,30,47,1.48,scattered clouds
408,Turukhansk,RU,2021-11-06 17:22:55,65.8167,87.9833,18.72,93,100,17.83,overcast clouds
409,Sao Joaquim,BR,2021-11-06 17:24:11,-28.2939,-49.9317,63.64,85,73,5.12,broken clouds
410,Ruwi,OM,2021-11-06 17:25:11,23.5996,58.5507,79.86,50,2,10.78,clear sky
411,Orlik,RU,2021-11-06 17:25:12,52.5178,99.825,3.65,91,97,4.0,overcast clouds
412,Valentin Gomez Farias,MX,2021-11-06 17:21:17,28.2167,-106.5833,70.57,39,36,3.24,scattered clouds
413,Bereda,ES,2021-11-06 17:25:12,43.2686,-7.5406,53.35,87,9,3.62,clear sky
414,Vardo,NO,2021-11-06 17:25:13,70.3705,31.1107,35.06,62,100,25.05,overcast clouds
415,Griffith,US,2021-11-06 17:25:13,41.5284,-87.4237,56.08,49,1,1.01,clear sky
416,Sitka,US,2021-11-06 17:25:14,57.0531,-135.33,44.49,70,75,12.66,light rain
417,Bam,IR,2021-11-06 17:25:14,29.106,58.357,60.28,35,6,7.14,clear sky
418,Chipinge,ZW,2021-11-06 17:25:14,-20.1883,32.6236,77.85,32,46,6.15,scattered clouds
419,Suez,EG,2021-11-06 17:21:02,29.9737,32.5263,72.82,67,0,13.27,clear sky
420,Pell City,US,2021-11-06 17:25:15,33.5862,-86.2861,59.81,61,1,11.5,clear sky
421,Flinders,AU,2021-11-06 17:25:15,-34.5833,150.8552,65.48,89,57,4.0,broken clouds
422,Cranbrook,CA,2021-11-06 17:21:20,49.4999,-115.7688,35.83,93,75,2.3,broken clouds
423,Luis Correia,BR,2021-11-06 17:25:16,-2.8792,-41.6669,91.4,70,20,14.97,few clouds
424,Namatanai,PG,2021-11-06 17:25:16,-3.6667,152.4333,78.58,76,59,8.97,broken clouds
425,Shingu,JP,2021-11-06 17:25:17,33.7333,135.9833,59.63,78,100,9.73,overcast clouds
426,Gimli,CA,2021-11-06 17:25:17,50.6336,-96.9907,52.43,66,15,8.05,few clouds
427,Araxa,BR,2021-11-06 17:25:18,-19.5933,-46.9406,87.76,35,0,3.44,clear sky
428,Awbari,LY,2021-11-06 17:25:18,26.5921,12.7805,80.15,18,17,11.83,few clouds
429,Althofen,AT,2021-11-06 17:25:19,46.8818,14.4676,40.69,89,28,2.1,scattered clouds
430,Mackenzie,CA,2021-11-06 17:25:19,55.2999,-123.1698,32.22,93,90,6.91,overcast clouds
431,Lerwick,GB,2021-11-06 17:25:19,60.1545,-1.1494,50.0,90,100,31.68,overcast clouds
432,Fort Nelson,CA,2021-11-06 17:25:20,58.8053,-122.7002,31.59,93,90,3.44,snow
433,Pierreville,CA,2021-11-06 17:25:20,46.0703,-72.8112,50.09,57,3,21.85,clear sky
434,Atasu,KZ,2021-11-06 17:25:21,48.6814,71.6433,26.49,23,12,3.06,few clouds
435,Isangel,VU,2021-11-06 17:25:21,-19.55,169.2667,72.05,85,100,8.16,overcast clouds
436,Merauke,ID,2021-11-06 17:25:22,-8.4667,140.3333,79.41,80,66,9.26,broken clouds
437,Hami,CN,2021-11-06 17:25:22,42.8,93.45,25.03,40,0,4.41,clear sky
438,Kailua,US,2021-11-06 17:25:23,21.4022,-157.7394,77.02,76,20,9.22,few clouds
439,Warrnambool,AU,2021-11-06 17:25:23,-38.3833,142.4833,52.83,73,100,10.58,overcast clouds
440,Otatitlan,MX,2021-11-06 17:25:23,18.2,-96.0333,76.33,75,96,6.04,overcast clouds
441,Chara,RU,2021-11-06 17:25:24,56.9064,118.2631,3.31,80,100,2.1,overcast clouds
442,Petropavlovsk-Kamchatskiy,RU,2021-11-06 17:25:24,53.0452,158.6483,28.99,59,75,6.71,broken clouds
443,Vila Velha,BR,2021-11-06 17:21:42,-20.3297,-40.2925,76.95,73,75,7.0,broken clouds
444,Amapa,BR,2021-11-06 17:25:25,1.0,-52.0,83.64,70,66,1.16,broken clouds
445,Talcahuano,CL,2021-11-06 17:25:25,-36.7167,-73.1167,56.88,77,90,5.75,overcast clouds
446,Fare,PF,2021-11-06 17:25:26,-16.7,-151.0167,78.98,72,27,5.64,light rain
447,Tuatapere,NZ,2021-11-06 17:25:26,-46.1333,167.6833,49.82,93,66,1.14,broken clouds
448,Thinadhoo,MV,2021-11-06 17:25:27,0.5333,72.9333,82.78,71,100,15.23,overcast clouds
449,Redmond,US,2021-11-06 17:23:01,47.674,-122.1215,46.53,89,100,3.0,light rain
450,Beyla,GN,2021-11-06 17:25:27,8.6833,-8.6333,83.5,60,10,4.29,clear sky
451,Tocopilla,CL,2021-11-06 17:25:28,-22.092,-70.1979,69.26,64,12,10.18,few clouds
452,Vestmannaeyjar,IS,2021-11-06 17:25:28,63.4427,-20.2734,38.39,87,90,23.02,overcast clouds
453,Ostrovnoy,RU,2021-11-06 17:22:55,68.0531,39.5131,35.35,100,100,14.07,overcast clouds
454,Dongfeng,CN,2021-11-06 17:25:29,42.6403,125.5118,27.73,82,100,11.95,overcast clouds
455,Mangrol,IN,2021-11-06 17:26:29,21.1167,70.1167,80.46,63,100,3.58,overcast clouds
456,Tual,ID,2021-11-06 17:25:23,-5.6667,132.75,83.48,73,94,3.87,overcast clouds
457,Wichian Buri,TH,2021-11-06 17:26:30,15.6578,101.106,76.98,87,100,2.01,overcast clouds
458,Panaba,MX,2021-11-06 17:26:30,21.2833,-88.2667,79.48,58,28,12.17,scattered clouds
459,Alenquer,BR,2021-11-06 17:26:31,-1.9417,-54.7383,88.14,49,96,0.65,overcast clouds
460,Iberia,US,2021-11-06 17:26:31,29.9502,-91.7507,60.76,72,90,8.05,overcast clouds
461,Novobirilyussy,RU,2021-11-06 17:26:32,56.9514,90.6661,22.96,91,100,11.34,overcast clouds
462,Nata,PA,2021-11-06 17:26:32,8.3333,-80.5167,88.47,68,73,2.84,broken clouds
463,Khowst,AF,2021-11-06 17:26:33,33.3833,69.8833,56.7,58,0,0.51,clear sky
464,Pacific Grove,US,2021-11-06 17:22:09,36.6177,-121.9166,61.95,78,100,1.99,overcast clouds
465,Kaitangata,NZ,2021-11-06 17:26:33,-46.2817,169.8464,48.92,81,81,3.27,broken clouds
466,Uvalde,US,2021-11-06 17:26:34,29.3669,-99.767,66.18,45,1,3.44,clear sky
467,Nizwa,OM,2021-11-06 17:26:34,22.9333,57.5333,79.93,30,54,3.6,broken clouds
468,Chissamba,AO,2021-11-06 17:26:34,-12.1667,17.3333,70.97,64,92,3.02,overcast clouds
469,Ilo,PE,2021-11-06 17:26:35,-17.6394,-71.3375,68.86,68,0,11.5,clear sky
470,Madawaska,US,2021-11-06 17:26:35,47.3561,-68.3288,50.2,48,1,8.05,clear sky
471,Walvis Bay,NA,2021-11-06 17:26:36,-22.9575,14.5053,68.95,56,54,14.97,broken clouds
472,Novikovo,RU,2021-11-06 17:26:36,51.1537,37.8879,44.38,81,55,7.87,broken clouds
473,Luorong,CN,2021-11-06 17:26:36,24.4058,109.6086,71.82,94,83,3.96,broken clouds
474,Afyonkarahisar,TR,2021-11-06 17:26:37,38.75,30.6667,56.07,44,8,3.33,clear sky
475,Salalah,OM,2021-11-06 17:26:37,17.0151,54.0924,77.29,72,28,1.23,scattered clouds
476,Campos Altos,BR,2021-11-06 17:26:38,-19.6961,-46.1714,85.53,40,98,3.02,overcast clouds
477,Poronaysk,RU,2021-11-06 17:26:38,49.2167,143.1167,30.85,59,100,14.5,overcast clouds
478,Pierre,US,2021-11-06 17:26:38,44.3683,-100.351,61.29,50,1,6.91,clear sky
479,Kharp,RU,2021-11-06 17:26:39,66.8014,65.8081,33.46,99,100,7.72,light snow
480,Grand Gaube,MU,2021-11-06 17:26:39,-20.0064,57.6608,76.37,77,34,3.0,scattered clouds
481,Lincoln,US,2021-11-06 17:23:15,40.8,-96.667,61.0,68,1,5.01,clear sky
482,Roscommon,IE,2021-11-06 17:26:40,53.6333,-8.1833,51.62,84,90,15.05,overcast clouds
483,Dakar,SN,2021-11-06 17:22:31,14.6937,-17.4441,90.48,66,0,11.5,clear sky
484,Newberry,US,2021-11-06 17:21:47,34.2746,-81.6187,53.8,56,89,14.34,overcast clouds
485,Hillerod,DK,2021-11-06 17:26:41,55.9267,12.3109,50.74,95,99,4.0,moderate rain
486,Hukuntsi,BW,2021-11-06 17:26:41,-24.0,21.75,90.81,10,37,9.82,scattered clouds
487,Makakilo City,US,2021-11-06 17:26:41,21.3469,-158.0858,75.56,74,1,5.75,clear sky
488,Imeni Poliny Osipenko,RU,2021-11-06 17:26:42,52.4201,136.4853,20.62,31,20,9.44,few clouds
489,Tomigusuku,JP,2021-11-06 17:26:42,26.185,127.675,75.74,85,75,17.27,broken clouds
490,Chumikan,RU,2021-11-06 17:26:43,54.7183,135.315,19.67,47,32,21.32,scattered clouds
491,Labuhan,ID,2021-11-06 17:26:43,-6.8844,112.2051,83.01,72,93,3.78,overcast clouds
492,Camana,PE,2021-11-06 17:26:44,-16.6228,-72.7111,68.94,74,83,10.56,broken clouds
493,Meulaboh,ID,2021-11-06 17:26:44,4.1363,96.1285,75.36,94,100,4.88,moderate rain
494,Lagoa,PT,2021-11-06 17:26:44,39.05,-27.9833,68.23,83,100,27.87,overcast clouds
495,Marystown,CA,2021-11-06 17:26:45,47.1666,-55.1483,43.86,100,11,7.0,few clouds
496,Leningradskiy,RU,2021-11-06 17:26:45,69.3833,178.4167,-12.28,88,2,5.41,clear sky
497,Dryden,CA,2021-11-06 17:26:46,49.7833,-92.7503,46.69,81,90,9.22,overcast clouds
498,Ngunguru,NZ,2021-11-06 17:26:46,-35.6167,174.5,55.17,94,25,3.22,scattered clouds
499,Bluefields,NI,2021-11-06 17:26:46,12.0137,-83.7635,78.87,94,75,4.61,broken clouds
500,Guisa,CU,2021-11-06 17:26:47,20.255,-76.5386,82.71,57,75,1.45,broken clouds
501,Zemio,CF,2021-11-06 17:26:47,5.0314,25.1361,76.87,78,83,3.78,broken clouds
502,Ha Tinh,VN,2021-11-06 17:26:48,18.3333,105.9,75.06,95,21,1.66,few clouds
503,Fairbanks,US,2021-11-06 17:27:48,64.8378,-147.7164,26.56,87,90,0.0,overcast clouds
504,Carstairs,CA,2021-11-06 17:27:48,51.5668,-114.102,39.69,46,2,6.46,clear sky
505,Vaitape,PF,2021-11-06 17:27:49,-16.5167,-151.75,79.86,69,20,5.08,few clouds
506,Belmonte,BR,2021-11-06 17:27:49,-15.8631,-38.8828,82.4,84,77,9.8,broken clouds
507,Hofn,IS,2021-11-06 17:27:50,64.2539,-15.2082,38.08,90,100,16.24,light rain
508,Staritsa,RU,2021-11-06 17:27:50,56.5075,34.9354,38.71,79,98,15.88,overcast clouds
509,Cap Malheureux,MU,2021-11-06 17:27:50,-19.9842,57.6142,76.46,77,30,3.0,scattered clouds
510,Port Blair,IN,2021-11-06 17:27:51,11.6667,92.75,81.16,80,87,7.11,overcast clouds
511,Pabrade,LT,2021-11-06 17:27:51,55.0,25.7833,46.83,85,100,17.72,light rain
512,Shimoda,JP,2021-11-06 17:27:52,34.6667,138.95,57.11,85,100,12.48,moderate rain
513,Rauma,FI,2021-11-06 17:27:52,61.1272,21.5113,42.84,71,47,17.27,scattered clouds
514,Xining,CN,2021-11-06 17:27:53,36.6167,101.7667,16.23,78,93,4.7,overcast clouds
515,Tenango,MX,2021-11-06 17:27:53,18.65,-98.1833,75.25,39,78,5.28,broken clouds
516,Gladstone,AU,2021-11-06 17:27:53,-23.85,151.25,75.13,73,40,8.05,scattered clouds
517,Beringovskiy,RU,2021-11-06 17:27:54,63.05,179.3167,13.03,86,100,8.52,overcast clouds
518,Chase,CA,2021-11-06 17:27:54,50.8165,-119.6857,42.15,88,99,4.65,overcast clouds
519,Bushehr,IR,2021-11-06 17:27:54,28.9684,50.8385,77.09,61,0,4.61,clear sky
520,Nanning,CN,2021-11-06 17:27:55,22.8167,108.3167,72.05,90,10,6.62,light rain
521,Honningsvag,NO,2021-11-06 17:27:55,70.9821,25.9704,35.35,60,75,20.71,broken clouds
522,Hornepayne,CA,2021-11-06 17:27:56,49.2138,-84.7705,46.54,73,83,11.01,broken clouds
